MGM_BLD_PK|FLR_MAIN_PURPS_CD|FLR_MAIN_PURPS_CD_NM|FLR_TOTAREA|FLR_RAT|MAIN_PURPS_CD|H_PSU|H_ETC
36110-5000058963|21101|축사|40.95|100|21000|-0|-0
36110-5000058964|21101|축사|35|100|21000|-0|-0
36110-5000058965|21101|축사|65.1|100|21000|-0|-0
36110-5000058966|21101|축사|40.95|100|21000|-0|-0
36110-5000058967|04001|일반음식점|230.03|100|04000|-0|-0
36110-5000058981|01001|단독주택|202.76|100|01000|-0|-0
36110-5000058982|04001|일반음식점|339.75|100|04000|-0|-0
36110-5000058983|06102|성당|2357.86|100|06000|-0|-0
36110-5000059001|01001|단독주택|170.59|100|01000|-0|-0
36110-5000059042|10101|초등학교|8605.77|100|10000|-0|-0
36110-5000059043|10107|유치원|2573.66|100|10000|-0|-0
36110-5000059062|10101|초등학교|15999.05|100|10000|-0|-0
36110-5000059063|10107|유치원|3717.67|100|10000|-0|0.0691573890415019
36110-5000059101|01001|단독주택|131.52|100|01000|-0|-0
36110-5000059102|06101|교회|784.12|100|06000|-0|-0
36110-5000059121|01003|다가구주택|294.9|52.3150612027674|01000|1.4593845230894|1.66224879504805
36110-5000059181|10107|유치원|2114.346|100|10000|-0|-0
36110-5000059183|10101|초등학교|16175.58|100|10000|-0|0.527126628811276
36110-5000059201|02001|아파트|7677.0812|74.7101477398225|02000|1.06804199144119|1.06804199144119
36110-5000059403|01001|단독주택|166.63|100|01000|-0|-0
36110-5000059404|30004|폐기물처분시설|161.94|100|30000|-0|-0
36110-5000059405|30004|폐기물처분시설|10.54|100|30000|-0|-0
36110-5000059421|01001|단독주택|64.53|100|01000|-0|-0
36110-5000059422|01001|단독주택|198.8|100|01000|-0|0.881536714394694
36110-5000059441|10107|유치원|1990.12|100|10000|-0|0.0437554769808675
36110-5000059461|03001|소매점|193.2|39.0847848516113|03000|1.53875479752853|1.53875479752853
36110-5000059481|04001|일반음식점|106.71|60.9736586480773|04000|0.964969328126309|0.964969328126309
36110-5000059482|01001|단독주택|206.81|43.89472567123|04000|1.54401583790934|1.54401583790934
36110-5000059502|21999|기타동식물관련시설|370|100|21000|-0|-0
36110-5000059503|21999|기타동식물관련시설|48.54|100|21000|-0|-0
36110-5000059521|03001|소매점|635.24|65.9373053767905|03000|0.925417386287748|0.925417386287748
36110-5000059541|01001|단독주택|149.83|100|01000|-0|-0
36110-5000059542|01001|단독주택|115.18|100|01000|-0|-0
36110-5000059561|04005|제조업소|489.62|100|04000|-0|0.70721317458661
36110-5000059581|03001|소매점|193.8|100|03000|-0|-0
36110-5000059582|18999|기타창고시설|106|100|18000|-0|-0
36110-5000059602|10101|초등학교|15571.6|100|10000|-0|-0
36110-5000059603|10107|유치원|3414.12|100|10000|-0|-0
36110-5000059621|17999|기타공장|304.8|100|17000|-0|0.91829583405449
36110-5000059641|04001|일반음식점|143.64|100|04000|-0|-0
36110-5000059661|04402|사무소|30.53|100|04000|-0|-0
36110-5000059662|21999|기타동식물관련시설|129.54|100|21000|-0|-0
36110-5000059664|18101|일반창고|198|100|18000|-0|-0
36110-5000059665|18101|일반창고|198|100|18000|-0|-0
36110-5000059666|18101|일반창고|198|100|18000|-0|-0
36110-5000059702|03001|소매점|102|100|03000|-0|-0
36110-5000059703|03001|소매점|198|100|03000|-0|-0
36110-5000059704|03001|소매점|118.8|60|03000|0.970950594454669|0.970950594454669
36110-5000059722|17999|기타공장|260|100|17000|-0|-0
36110-5000059762|04499|기타사무소|82.2|100|04000|-0|-0
36110-5000059781|03001|소매점|154.16|50|04000|1|1
36110-5000059801|17999|기타공장|428.7|100|17000|-0|0.999550582238813
36110-5000059821|03001|소매점|173.7|62.115577170648|03000|0.957221645217263|0.957221645217263
36110-5000059841|01001|단독주택|198.16|100|01000|-0|-0
36110-5000059861|01003|다가구주택|405.06|92.2078808987229|01000|0.39481168438194|1.85625518773046
36110-5000059862|18101|일반창고|198|100|18000|-0|-0
36110-5000059881|01001|단독주택|112.5|100|01000|-0|-0
36110-5000059882|04005|제조업소|436.14|100|04000|-0|-0
36110-5000059901|03001|소매점|173.7|62.115577170648|03000|0.957221645217263|0.957221645217263
36110-5000059902|18101|일반창고|165|100|18000|-0|-0
36110-5000059922|18101|일반창고|320.4|100|18000|-0|-0
36110-5000059923|18101|일반창고|280.8|100|18000|-0|-0
36110-5000059924|18101|일반창고|49|100|18000|-0|-0
36110-5000059925|02001|아파트|6281.07|74.243975205791|02000|1.07966062849766|1.12558344034069
36110-5000060101|21006|작물재배사|550|100|21000|-0|-0
36110-5000060103|01003|다가구주택|453.98|69.3755921635747|01000|0.888790211938286|0.888790211938286
36110-5000060121|06101|교회|861.17|100|06000|-0|-0
36110-5000060141|14203|신문사|1983.9|50.0104613848857|14000|1.4967057217249|1.8829693728536
36110-5000060175|03001|소매점|268.03|62.1331540637025|03000|0.957096165681294|0.957096165681294
36110-5000060177|19999|기타위험물저장처리시설|49|100|19000|-0|-0
36110-5000060178|19017|고압가스판매소|21|100|19000|-0|-0
36110-5000060179|19006|액화가스판매소|21|100|19000|-0|-0
36110-5000060182|02001|아파트|10699.4543|100|02000|-0|-0
36110-5000060270|02001|아파트|10703.0967|100|02000|-0|-0
36110-5000060358|02001|아파트|7375.138|100|02000|-0|-0
36110-5000060425|02001|아파트|7947.6784|100|02000|-0|-0
36110-5000060490|02001|아파트|7947.6784|100|02000|-0|-0
36110-5000060555|02001|아파트|7679.8754|100|02000|-0|-0
36110-5000060622|02001|아파트|10224.2178|100|02000|-0|-0
36110-5000060709|02001|아파트|9984.5231|100|02000|-0|-0
36110-5000060805|02001|아파트|10394.0767|100|02000|-0|-0
36110-5000060902|02001|아파트|6985.479|100|02000|-0|-0
36110-5000060968|02001|아파트|10371.396|100|02000|-0|-0
36110-5000061046|02001|아파트|10541.595|100|02000|-0|-0
36110-5000061128|02001|아파트|10654.025|100|02000|-0|-0
36110-5000061211|02001|아파트|10654.949|100|02000|-0|-0
36110-5000061294|02001|아파트|10769.511|100|02000|-0|-0
36110-5000061375|02001|아파트|7497.446|100|02000|-0|-0
36110-5000061434|02001|아파트|10769.511|100|02000|-0|-0
36110-5000061515|02001|아파트|7497.446|100|02000|-0|-0
36110-5000061574|02001|아파트|7497.553|100|02000|-0|-0
36110-5000061633|02001|아파트|10769.511|100|02000|-0|-0
36110-5000061714|02001|아파트|7497.553|100|02000|-0|-0
36110-5000061773|02001|아파트|10370.503|100|02000|-0|-0
36110-5000061851|02001|아파트|6985.479|100|02000|-0|-0
36110-5000061906|04999|기타제2종근린생활시설|487.26|100|04000|-0|-0
36110-5000061916|02006|복리시설|408.887|100|02000|-0|0.94052820169144
36110-5000061917|02005|부대시설|38.68|100|02000|-0|1
36110-5000061920|02006|복리시설|1209.753|97.0048255721647|02000|0.194149800030771|2.54944496821734
36110-5000061921|03001|소매점|165.39|62.1626700744193|03000|0.956885027897392|0.956885027897392
36110-5000061922|03001|소매점|172.77|62.5910227149223|03000|0.953760646049117|0.953760646049117
36110-5000061941|03001|소매점|110.01|56.3460356484327|03000|0.98834850792911|0.98834850792911
36110-5000061943|18999|기타창고시설|87.1|100|18000|-0|-0
36110-5000061944|18999|기타창고시설|48.5|100|18000|-0|-0
36110-5000061961|01001|단독주택|36|100|01000|-0|-0
36110-5000061981|10102|중학교|14832.7|100|10000|-0|1.42997503109211
36110-5000061982|04299|기타종교집회장|103.68|100|04000|-0|-0
36110-5000062022|02001|아파트|7645.8383|100|02000|-0|-0
36110-5000062091|02001|아파트|7472.5027|100|02000|-0|-0
36110-5000062158|02001|아파트|3258.6331|100|02000|-0|0.0929547743381595
36110-5000062185|02001|아파트|2870.634|100|02000|-0|-0
36110-5000062212|04999|기타제2종근린생활시설|243.896|100|04000|-0|-0
36110-5000062220|02001|아파트|405.0719|100|02000|-0|1.43467065134693
36110-5000062222|02001|아파트|17.8766|100|02000|-0|-0
36110-5000062224|02001|아파트|3258.6331|100|02000|-0|0.0929547743381595
36110-5000062251|02001|아파트|5020.8028|100|02000|-0|-0
36110-5000062297|02001|아파트|3308.922|100|02000|-0|-0
36110-5000062328|02001|아파트|4825.0482|100|02000|-0|-0
36110-5000062372|02001|아파트|17.8766|100|02000|-0|-0
36110-5000062374|02001|아파트|424.5503|100|02000|-0|1.96421445988855
36110-5000062377|02001|아파트|6544.4557|100|02000|-0|-0
36110-5000062437|02001|아파트|6144.4405|100|02000|-0|0.102452322414915
36110-5000062493|02001|아파트|8368.026|100|02000|-0|-0
36110-5000062566|02001|아파트|6265.0937|100|02000|-0|-0
36110-5000062621|04999|기타제2종근린생활시설|313.196|100|04000|-0|-0
36110-5000062630|02001|아파트|17.8766|100|02000|-0|-0
36110-5000062632|02001|아파트|532.6184|100|02000|-0|0.739308189858727
36110-5000062635|02001|아파트|4879.4568|100|02000|-0|-0
36110-5000062680|02001|아파트|6144.4405|100|02000|-0|0.102452322414915
36110-5000062736|02001|아파트|6265.0937|100|02000|-0|-0
36110-5000062791|02001|아파트|17.8766|100|02000|-0|-0
36110-5000062793|02001|아파트|431.694|100|02000|-0|0.778846577012559
36110-5000062795|04402|사무소|18|100|04000|-0|-0
36110-5000062796|17999|기타공장|408|100|17000|-0|-0
36110-5000062797|17999|기타공장|90|100|17000|-0|-0
36110-5000062799|04005|제조업소|175|100|04000|-0|-0
36110-5000062800|04005|제조업소|175|100|04000|-0|-0
36110-5000062801|04005|제조업소|123.5|100|04000|-0|-0
36110-5000062802|04402|사무소|30|100|04000|-0|-0
36110-5000062803|01001|단독주택|42|100|01000|-0|-0
36110-5000062821|17999|기타공장|803.02|100|17000|-0|-0
36110-5000062822|17999|기타공장|48|100|17000|-0|-0
36110-5000062841|03112|지역자치센터|1709.27|27.94637236869|13000|2.2502625545386|2.2502625545386
36110-5000062842|01001|단독주택|92.16|100|01000|-0|-0
36110-5000062861|04402|사무소|129.6|100|04000|-0|-0
36110-5000062881|19999|기타위험물저장처리시설|20|100|19000|-0|-0
36110-5000062882|19999|기타위험물저장처리시설|12|100|19000|-0|-0
36110-5000062883|04402|사무소|20|100|04000|-0|-0
36110-5000062885|04001|일반음식점|167.82|58.618882950854|03000|0.978458406993276|0.978458406993276
36110-5000062905|05401|박물관|10680.01|100|05000|-0|0.59716791927718
36110-5000062925|01001|단독주택|92|100|01000|-0|-0
36110-5000062926|18101|일반창고|100|100|18000|-0|-0
36110-5000062927|10107|유치원|2089.17|100|10000|-0|-0
36110-5000062928|01001|단독주택|42.84|100|01000|-0|-0
36110-5000062945|01001|단독주택|35.72|100|01000|-0|-0
36110-5000062965|01001|단독주택|85.46|100|01000|-0|-0
36110-5000062966|01001|단독주택|15|100|01000|-0|-0
36110-5000062985|18999|기타창고시설|32.8|100|18000|-0|-0
36110-5000063005|18999|기타창고시설|23.04|100|18000|-0|-0
36110-5000063007|04001|일반음식점|167.82|58.618882950854|03000|0.978458406993276|0.978458406993276
36110-5000063008|01001|단독주택|192.04|100|01000|-0|-0
36110-5000063025|14102|자치단체청사|20364.06|100|14000|-0|1.59333925963339
36110-5000063027|10103|고등학교|190.17|100|10000|-0|0.342697809396662
36110-5000063028|18101|일반창고|168|100|18000|-0|-0
36110-5000063029|01001|단독주택|108.36|100|01000|-0|-0
36110-5000063046|04001|일반음식점|365.92|100|04000|-0|-0
36110-5000063047|18001|창고|32.9|100|21000|-0|-0
36110-5000063048|01001|단독주택|99.77|100|01000|-0|-0
36110-5000063066|03001|소매점|182.41|50.3172238773033|03000|0.999970963839637|0.999970963839637
36110-5000063067|03012|공중화장실|85|100|03000|-0|-0
36110-5000063086|01003|다가구주택|405.06|92.2078808987229|01000|0.39481168438194|1.85625518773046
36110-5000063106|18999|기타창고시설|71.89|100|18000|-0|-0
36110-5000063126|03001|소매점|178.38|61.7317275747508|03000|0.959914731170659|0.959914731170659
36110-5000063146|21101|축사|995|100|21000|-0|0.721928094887362
36110-5000063147|04005|제조업소|410.4|100|04000|-0|-0
36110-5000063166|18999|기타창고시설|198|100|18000|-0|-0
36110-5000063167|01003|다가구주택|431.78|100|01000|-0|1.14900450372247
36110-5000063187|03001|소매점|189.6|100|03000|-0|-0
36110-5000063188|04402|사무소|193.4|100|04000|-0|-0
36110-5000063189|04005|제조업소|136|68.6868686868687|04000|0.896755015766315|0.896755015766315
36110-5000063190|04006|수리점|184.14|100|04000|-0|-0
36110-5000063206|18101|일반창고|195.5|100|18000|-0|-0
36110-5000063227|01001|단독주택|77|100|01000|-0|-0
36110-5000063246|04001|일반음식점|338.39|48.3787493209047|04000|1.73683198783165|1.73683198783165
36110-5000063266|01001|단독주택|88.26|100|01000|-0|-0
36110-5000063286|01001|단독주택|67.49|100|01000|-0|-0
36110-5000063306|03005|의원|1910.92|34.023384711804|03000|1.912119785067|2.63080352689656
36110-5000063369|02003|다세대주택|547.646|100|02000|-0|-0
36110-5000063378|02003|다세대주택|659.686|100|02000|-0|0.506164468110088
36110-5000063389|02001|아파트|6198.0034|58.1659179365124|02000|1.3679119075039|1.44619859490353
36110-5000063586|21999|기타동식물관련시설|5.5|100|21000|-0|-0
36110-5000063607|10107|유치원|1748.1|100|10000|-0|-0
36110-5000063608|10101|초등학교|13875.2|100|10000|-0|0.362181041932427
36110-5000063626|04001|일반음식점|360.64|100|04000|-0|-0
36110-5000063627|27007|공원에 부수되는 시설|136.24|100|27000|-0|-0
36110-5000063629|02001|아파트|3985.18|100|02000|-0|-0
36110-5000063738|02001|아파트|3480.14|100|02000|-0|-0
36110-5000063828|04999|기타제2종근린생활시설|116.6|100|04000|-0|-0
36110-5000063832|02001|아파트|3091.74|100|02000|-0|0.16625548051265
36110-5000063911|02001|아파트|2994.91|100|02000|-0|0.150864504525315
36110-5000063987|02001|아파트|13.95|100|02000|-0|-0
36110-5000063988|02001|아파트|355.59|100|02000|-0|0.968264473866403
36110-5000063989|02001|아파트|568.78|100|02000|-0|0.989240140359594
36110-5000064007|27007|공원에 부수되는 시설|60.33|100|27000|-0|-0
36110-5000064008|27007|공원에 부수되는 시설|70.34|100|27000|-0|-0
36110-5000064010|02001|아파트|8644.4935|100|02000|-0|-0
36110-5000064100|02001|아파트|7266.4961|100|02000|-0|-0
36110-5000064168|02001|아파트|6100.9482|100|02000|-0|-0
36110-5000064232|02001|아파트|4798.7745|100|02000|-0|-0
36110-5000064277|02001|아파트|6507.252|100|02000|-0|-0
36110-5000064338|02001|아파트|7805.8584|100|02000|-0|-0
36110-5000064411|02005|부대시설|185.3813|100|04000|-0|-0
36110-5000064419|02001|아파트|8840.3494|100|02000|-0|-0
36110-5000064510|02001|아파트|7713.6273|100|02000|-0|-0
36110-5000064582|02001|아파트|9058.0834|100|02000|-0|-0
36110-5000064675|02001|아파트|3391.1175|100|02000|-0|-0
36110-5000064716|02006|복리시설|949.5417|100|02000|-0|2.02149057865138
36110-5000064717|02006|복리시설|104.047|100|02000|-0|-0
36110-5000064718|02001|아파트|51.48|100|02000|-0|-0
36110-5000064726|17999|기타공장|349.6|100|17000|-0|-0
36110-5000064746|01001|단독주택|52.2|100|01000|-0|-0
36110-5000064766|01001|단독주택|52.48|100|01000|-0|-0
36110-5000064768|01001|단독주택|55.08|100|01000|-0|-0
36110-5000064786|03999|기타제1종근린생활시설|221.27|100|03000|-0|-0
36110-5000064787|03005|의원|12912.52|51.8521374090556|03000|1.39510115477635|2.44146927811914
36110-5000064986|04402|사무소|149.05|100|04000|-0|-0
36110-5000064988|03001|소매점|54|100|03000|-0|-0
36110-5000065006|19004|위험물저장소|583.83|100|19000|-0|0.899996994957682
36110-5000065007|19004|위험물저장소|184.5|100|19000|-0|-0
36110-5000065026|21101|축사|187.9|100|21000|-0|-0
36110-5000065027|21101|축사|115.2|100|21000|-0|-0
36110-5000065028|21101|축사|158.7|100|21000|-0|-0
36110-5000065029|03001|소매점|64|100|03000|-0|-0
36110-5000065046|02001|아파트|4392.6995|100|02000|-0|0.474671238774128
36110-5000065106|02001|아파트|10036.4553|88.4746430226412|02000|0.596314093617524|1.02832479812147
36110-5000065426|03002|휴게음식점|210.58|61.8497958704144|03000|1.17916163223911|1.39839892104345
36110-5000065446|01003|다가구주택|70.52|53.75|01000|0.995938607631595|0.995938607631595
36110-5000065447|01001|단독주택|141.44|42.3879165667706|01000|1.55933659297767|1.55933659297767
36110-5000065448|01003|다가구주택|429.34|100|01000|-0|0.262705135660627
36110-5000065449|01001|단독주택|116.39|100|01000|-0|-0
36110-5000065466|03001|소매점|164.55|58.6317477284874|03000|0.978393726047798|0.978393726047798
36110-5000065469|01003|다가구주택|66.02|50.3201219512195|01000|0.999970430879139|0.999970430879139
36110-5000065470|01003|다가구주택|66.02|50.3201219512195|01000|0.999970430879139|0.999970430879139
36110-5000065486|01001|단독주택|88.03|100|01000|-0|0.404879241186712
36110-5000065506|23003|국방ㆍ군사시설|14.82|100|23000|-0|-0
36110-5000065507|23003|국방ㆍ군사시설|14.82|100|23000|-0|-0
36110-5000065549|21101|축사|900|100|21000|-0|1.4152689500271
36110-5000065567|01001|단독주택|83.46|100|01000|-0|-0
36110-5000065568|18999|기타창고시설|46.2|100|18000|-0|-0
36110-5000065569|04001|일반음식점|111.55|100|04000|-0|-0
36110-5000065570|01001|단독주택|99.6|100|01000|-0|-0
36110-5000065572|04402|사무소|135.42|51.3557586559976|04000|0.999469576768864|0.999469576768864
36110-5000065574|02001|아파트|7821.65290000001|100|02000|-0|0.0671888923227811
36110-5000065648|02001|아파트|7970.6317|100|02000|-0|0.0706103224748353
36110-5000065705|02001|아파트|9766.9933|100|02000|-0|-0
36110-5000065784|02001|아파트|9766.9933|100|02000|-0|-0
36110-5000065863|02001|아파트|9391.5379|100|02000|-0|-0
36110-5000065939|02001|아파트|7666.2429|100|02000|-0|-0
36110-5000066002|02001|아파트|7889.7163|100|02000|-0|-0
36110-5000066066|02001|아파트|7666.2429|100|02000|-0|-0
36110-5000066129|02001|아파트|7821.65290000001|100|02000|-0|0.0671888923227811
